RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1384,10001383,Surname_1384,683,Italy,Female,53,3,138991.5,4,1,1,64521.5,1
1385,10001384,Surname_1385,684,France,Male,54,4,139092.0,1,0,0,64532.0,0
1386,10001385,Surname_1386,685,Spain,Female,55,5,139192.5,2,1,1,64542.5,1
1387,10001386,Surname_1387,686,Germany,Male,56,6,139293.0,3,0,0,64553.0,0
1388,10001387,Surname_1388,687,Italy,Female,57,7,139393.5,4,1,1,64563.5,1
1389,10001388,Surname_1389,688,France,Male,58,8,139494.0,1,0,0,64574.0,0
1390,10001389,Surname_1390,689,Spain,Female,59,9,139594.5,2,1,1,64584.5,1
1391,10001390,Surname_1391,690,Germany,Male,60,0,139695.0,3,0,0,64595.0,0
1392,10001391,Surname_1392,691,Italy,Female,61,1,139795.5,4,1,1,64605.5,1
1393,10001392,Surname_1393,692,France,Male,62,2,139896.0,1,0,0,64616.0,0
1394,10001393,Surname_1394,693,Spain,Female,63,3,139996.5,2,1,1,64626.5,1
1395,10001394,Surname_1395,694,Germany,Male,64,4,140097.0,3,0,0,64637.0,0
1396,10001395,Surname_1396,695,Italy,Female,65,5,140197.5,4,1,1,64647.5,1
1397,10001396,Surname_1397,696,France,Male,66,6,140298.0,1,0,0,64658.0,0
1398,10001397,Surname_1398,697,Spain,Female,67,7,140398.5,2,1,1,64668.5,1
1399,10001398,Surname_1399,698,Germany,Male,68,8,140499.0,3,0,0,64679.0,0
1400,10001399,Surname_1400,699,Italy,Female,69,9,140599.5,4,1,1,64689.5,1
1401,10001400,Surname_1401,600,France,Male,30,0,140700.0,1,0,0,64700.0,0
1402,10001401,Surname_1402,601,Spain,Female,31,1,140800.5,2,1,1,64710.5,1
1403,10001402,Surname_1403,602,Germany,Male,32,2,140901.0,3,0,0,64721.0,0
1404,10001403,Surname_1404,603,Italy,Female,33,3,141001.5,4,1,1,64731.5,1
1405,10001404,Surname_1405,604,France,Male,34,4,141102.0,1,0,0,64742.0,0
1406,10001405,Surname_1406,605,Spain,Female,35,5,141202.5,2,1,1,64752.5,1
1407,10001406,Surname_1407,606,Germany,Male,36,6,141303.0,3,0,0,64763.0,0
1408,10001407,Surname_1408,607,Italy,Female,37,7,141403.5,4,1,1,64773.5,1
1409,10001408,Surname_1409,608,France,Male,38,8,141504.0,1,0,0,64784.0,0
1410,10001409,Surname_1410,609,Spain,Female,39,9,141604.5,2,1,1,64794.5,1
1411,10001410,Surname_1411,610,Germany,Male,40,0,141705.0,3,0,0,64805.0,0
1412,10001411,Surname_1412,611,Italy,Female,41,1,141805.5,4,1,1,64815.5,1
1413,10001412,Surname_1413,612,France,Male,42,2,141906.0,1,0,0,64826.0,0
1414,10001413,Surname_1414,613,Spain,Female,43,3,142006.5,2,1,1,64836.5,1
1415,10001414,Surname_1415,614,Germany,Male,44,4,142107.0,3,0,0,64847.0,0
1416,10001415,Surname_1416,615,Italy,Female,45,5,142207.5,4,1,1,64857.5,1
1417,10001416,Surname_1417,616,France,Male,46,6,142308.0,1,0,0,64868.0,0
1418,10001417,Surname_1418,617,Spain,Female,47,7,142408.5,2,1,1,64878.5,1
1419,10001418,Surname_1419,618,Germany,Male,48,8,142509.0,3,0,0,64889.0,0
1420,10001419,Surname_1420,619,Italy,Female,49,9,142609.5,4,1,1,64899.5,1
1421,10001420,Surname_1421,620,France,Male,50,0,142710.0,1,0,0,64910.0,0
1422,10001421,Surname_1422,621,Spain,Female,51,1,142810.5,2,1,1,64920.5,1
1423,10001422,Surname_1423,622,Germany,Male,52,2,142911.0,3,0,0,64931.0,0
1424,10001423,Surname_1424,623,Italy,Female,53,3,143011.5,4,1,1,64941.5,1
1425,10001424,Surname_1425,624,France,Male,54,4,143112.0,1,0,0,64952.0,0
1426,10001425,Surname_1426,625,Spain,Female,55,5,143212.5,2,1,1,64962.5,1
1427,10001426,Surname_1427,626,Germany,Male,56,6,143313.0,3,0,0,64973.0,0
1428,10001427,Surname_1428,627,Italy,Female,57,7,143413.5,4,1,1,64983.5,1
1429,10001428,Surname_1429,628,France,Male,58,8,143514.0,1,0,0,64994.0,0
1430,10001429,Surname_1430,629,Spain,Female,59,9,143614.5,2,1,1,65004.5,1
1431,10001430,Surname_1431,630,Germany,Male,60,0,143715.0,3,0,0,65015.0,0
1432,10001431,Surname_1432,631,Italy,Female,61,1,143815.5,4,1,1,65025.5,1
1433,10001432,Surname_1433,632,France,Male,62,2,143916.0,1,0,0,65036.0,0
1434,10001433,Surname_1434,633,Spain,Female,63,3,144016.5,2,1,1,65046.5,1
1435,10001434,Surname_1435,634,Germany,Male,64,4,144117.0,3,0,0,65057.0,0
1436,10001435,Surname_1436,635,Italy,Female,65,5,144217.5,4,1,1,65067.5,1
1437,10001436,Surname_1437,636,France,Male,66,6,144318.0,1,0,0,65078.0,0
1438,10001437,Surname_1438,637,Spain,Female,67,7,144418.5,2,1,1,65088.5,1
1439,10001438,Surname_1439,638,Germany,Male,68,8,144519.0,3,0,0,65099.0,0
1440,10001439,Surname_1440,639,Italy,Female,69,9,144619.5,4,1,1,65109.5,1
1441,10001440,Surname_1441,640,France,Male,30,0,144720.0,1,0,0,65120.0,0
1442,10001441,Surname_1442,641,Spain,Female,31,1,144820.5,2,1,1,65130.5,1
1443,10001442,Surname_1443,642,Germany,Male,32,2,144921.0,3,0,0,65141.0,0
1444,10001443,Surname_1444,643,Italy,Female,33,3,145021.5,4,1,1,65151.5,1
1445,10001444,Surname_1445,644,France,Male,34,4,145122.0,1,0,0,65162.0,0
1446,10001445,Surname_1446,645,Spain,Female,35,5,145222.5,2,1,1,65172.5,1
1447,10001446,Surname_1447,646,Germany,Male,36,6,145323.0,3,0,0,65183.0,0
1448,10001447,Surname_1448,647,Italy,Female,37,7,145423.5,4,1,1,65193.5,1
1449,10001448,Surname_1449,648,France,Male,38,8,145524.0,1,0,0,65204.0,0
1450,10001449,Surname_1450,649,Spain,Female,39,9,145624.5,2,1,1,65214.5,1
1451,10001450,Surname_1451,650,Germany,Male,40,0,145725.0,3,0,0,65225.0,0
1452,10001451,Surname_1452,651,Italy,Female,41,1,145825.5,4,1,1,65235.5,1
1453,10001452,Surname_1453,652,France,Male,42,2,145926.0,1,0,0,65246.0,0
1454,10001453,Surname_1454,653,Spain,Female,43,3,146026.5,2,1,1,65256.5,1
1455,10001454,Surname_1455,654,Germany,Male,44,4,146127.0,3,0,0,65267.0,0
1456,10001455,Surname_1456,655,Italy,Female,45,5,146227.5,4,1,1,65277.5,1
1457,10001456,Surname_1457,656,France,Male,46,6,146328.0,1,0,0,65288.0,0
1458,10001457,Surname_1458,657,Spain,Female,47,7,146428.5,2,1,1,65298.5,1
1459,10001458,Surname_1459,658,Germany,Male,48,8,146529.0,3,0,0,65309.0,0
1460,10001459,Surname_1460,659,Italy,Female,49,9,146629.5,4,1,1,65319.5,1
1461,10001460,Surname_1461,660,France,Male,50,0,146730.0,1,0,0,65330.0,0
1462,10001461,Surname_1462,661,Spain,Female,51,1,146830.5,2,1,1,65340.5,1
1463,10001462,Surname_1463,662,Germany,Male,52,2,146931.0,3,0,0,65351.0,0
1464,10001463,Surname_1464,663,Italy,Female,53,3,147031.5,4,1,1,65361.5,1
1465,10001464,Surname_1465,664,France,Male,54,4,147132.0,1,0,0,65372.0,0
1466,10001465,Surname_1466,665,Spain,Female,55,5,147232.5,2,1,1,65382.5,1
1467,10001466,Surname_1467,666,Germany,Male,56,6,147333.0,3,0,0,65393.0,0
1468,10001467,Surname_1468,667,Italy,Female,57,7,147433.5,4,1,1,65403.5,1
1469,10001468,Surname_1469,668,France,Male,58,8,147534.0,1,0,0,65414.0,0
1470,10001469,Surname_1470,669,Spain,Female,59,9,147634.5,2,1,1,65424.5,1
1471,10001470,Surname_1471,670,Germany,Male,60,0,147735.0,3,0,0,65435.0,0
1472,10001471,Surname_1472,671,Italy,Female,61,1,147835.5,4,1,1,65445.5,1
1473,10001472,Surname_1473,672,France,Male,62,2,147936.0,1,0,0,65456.0,0
1474,10001473,Surname_1474,673,Spain,Female,63,3,148036.5,2,1,1,65466.5,1
1475,10001474,Surname_1475,674,Germany,Male,64,4,148137.0,3,0,0,65477.0,0
1476,10001475,Surname_1476,675,Italy,Female,65,5,148237.5,4,1,1,65487.5,1
1477,10001476,Surname_1477,676,France,Male,66,6,148338.0,1,0,0,65498.0,0
1478,10001477,Surname_1478,677,Spain,Female,67,7,148438.5,2,1,1,65508.5,1
1479,10001478,Surname_1479,678,Germany,Male,68,8,148539.0,3,0,0,65519.0,0
1480,10001479,Surname_1480,679,Italy,Female,69,9,148639.5,4,1,1,65529.5,1
1481,10001480,Surname_1481,680,France,Male,30,0,148740.0,1,0,0,65540.0,0
1482,10001481,Surname_1482,681,Spain,Female,31,1,148840.5,2,1,1,65550.5,1
1483,10001482,Surname_1483,682,Germany,Male,32,2,148941.0,3,0,0,65561.0,0
1484,10001483,Surname_1484,683,Italy,Female,33,3,149041.5,4,1,1,65571.5,1
1485,10001484,Surname_1485,684,France,Male,34,4,149142.0,1,0,0,65582.0,0
1486,10001485,Surname_1486,685,Spain,Female,35,5,149242.5,2,1,1,65592.5,1
1487,10001486,Surname_1487,686,Germany,Male,36,6,149343.0,3,0,0,65603.0,0
1488,10001487,Surname_1488,687,Italy,Female,37,7,149443.5,4,1,1,65613.5,1
1489,10001488,Surname_1489,688,France,Male,38,8,149544.0,1,0,0,65624.0,0
1490,10001489,Surname_1490,689,Spain,Female,39,9,149644.5,2,1,1,65634.5,1
1491,10001490,Surname_1491,690,Germany,Male,40,0,149745.0,3,0,0,65645.0,0
1492,10001491,Surname_1492,691,Italy,Female,41,1,149845.5,4,1,1,65655.5,1
1493,10001492,Surname_1493,692,France,Male,42,2,149946.0,1,0,0,65666.0,0
1494,10001493,Surname_1494,693,Spain,Female,43,3,150046.5,2,1,1,65676.5,1
1495,10001494,Surname_1495,694,Germany,Male,44,4,150147.0,3,0,0,65687.0,0
1496,10001495,Surname_1496,695,Italy,Female,45,5,150247.5,4,1,1,65697.5,1
1497,10001496,Surname_1497,696,France,Male,46,6,150348.0,1,0,0,65708.0,0
1498,10001497,Surname_1498,697,Spain,Female,47,7,150448.5,2,1,1,65718.5,1
1499,10001498,Surname_1499,698,Germany,Male,48,8,150549.0,3,0,0,65729.0,0
1500,10001499,Surname_1500,699,Italy,Female,49,9,150649.5,4,1,1,65739.5,1
1501,10001500,Surname_1501,600,France,Male,50,0,150750.0,1,0,0,65750.0,0
1502,10001501,Surname_1502,601,Spain,Female,51,1,150850.5,2,1,1,65760.5,1
1503,10001502,Surname_1503,602,Germany,Male,52,2,150951.0,3,0,0,65771.0,0
1504,10001503,Surname_1504,603,Italy,Female,53,3,151051.5,4,1,1,65781.5,1
1505,10001504,Surname_1505,604,France,Male,54,4,151152.0,1,0,0,65792.0,0
1506,10001505,Surname_1506,605,Spain,Female,55,5,151252.5,2,1,1,65802.5,1
1507,10001506,Surname_1507,606,Germany,Male,56,6,151353.0,3,0,0,65813.0,0
1508,10001507,Surname_1508,607,Italy,Female,57,7,151453.5,4,1,1,65823.5,1
1509,10001508,Surname_1509,608,France,Male,58,8,151554.0,1,0,0,65834.0,0
1510,10001509,Surname_1510,609,Spain,Female,59,9,151654.5,2,1,1,65844.5,1
1511,10001510,Surname_1511,610,Germany,Male,60,0,151755.0,3,0,0,65855.0,0
1512,10001511,Surname_1512,611,Italy,Female,61,1,151855.5,4,1,1,65865.5,1
1513,10001512,Surname_1513,612,France,Male,62,2,151956.0,1,0,0,65876.0,0
1514,10001513,Surname_1514,613,Spain,Female,63,3,152056.5,2,1,1,65886.5,1
1515,10001514,Surname_1515,614,Germany,Male,64,4,152157.0,3,0,0,65897.0,0
1516,10001515,Surname_1516,615,Italy,Female,65,5,152257.5,4,1,1,65907.5,1
1517,10001516,Surname_1517,616,France,Male,66,6,152358.0,1,0,0,65918.0,0
1518,10001517,Surname_1518,617,Spain,Female,67,7,152458.5,2,1,1,65928.5,1
1519,10001518,Surname_1519,618,Germany,Male,68,8,152559.0,3,0,0,65939.0,0
1520,10001519,Surname_1520,619,Italy,Female,69,9,152659.5,4,1,1,65949.5,1
1521,10001520,Surname_1521,620,France,Male,30,0,152760.0,1,0,0,65960.0,0
1522,10001521,Surname_1522,621,Spain,Female,31,1,152860.5,2,1,1,65970.5,1
1523,10001522,Surname_1523,622,Germany,Male,32,2,152961.0,3,0,0,65981.0,0
1524,10001523,Surname_1524,623,Italy,Female,33,3,153061.5,4,1,1,65991.5,1
1525,10001524,Surname_1525,624,France,Male,34,4,153162.0,1,0,0,66002.0,0
1526,10001525,Surname_1526,625,Spain,Female,35,5,153262.5,2,1,1,66012.5,1
1527,10001526,Surname_1527,626,Germany,Male,36,6,153363.0,3,0,0,66023.0,0
1528,10001527,Surname_1528,627,Italy,Female,37,7,153463.5,4,1,1,66033.5,1
1529,10001528,Surname_1529,628,France,Male,38,8,153564.0,1,0,0,66044.0,0
1530,10001529,Surname_1530,629,Spain,Female,39,9,153664.5,2,1,1,66054.5,1
1531,10001530,Surname_1531,630,Germany,Male,40,0,153765.0,3,0,0,66065.0,0
1532,10001531,Surname_1532,631,Italy,Female,41,1,153865.5,4,1,1,66075.5,1
1533,10001532,Surname_1533,632,France,Male,42,2,153966.0,1,0,0,66086.0,0
1534,10001533,Surname_1534,633,Spain,Female,43,3,154066.5,2,1,1,66096.5,1
1535,10001534,Surname_1535,634,Germany,Male,44,4,154167.0,3,0,0,66107.0,0
1536,10001535,Surname_1536,635,Italy,Female,45,5,154267.5,4,1,1,66117.5,1
1537,10001536,Surname_1537,636,France,Male,46,6,154368.0,1,0,0,66128.0,0
1538,10001537,Surname_1538,637,Spain,Female,47,7,154468.5,2,1,1,66138.5,1
1539,10001538,Surname_1539,638,Germany,Male,48,8,154569.0,3,0,0,66149.0,0
1540,10001539,Surname_1540,639,Italy,Female,49,9,154669.5,4,1,1,66159.5,1
1541,10001540,Surname_1541,640,France,Male,50,0,154770.0,1,0,0,66170.0,0
1542,10001541,Surname_1542,641,Spain,Female,51,1,154870.5,2,1,1,66180.5,1
1543,10001542,Surname_1543,642,Germany,Male,52,2,154971.0,3,0,0,66191.0,0
1544,10001543,Surname_1544,643,Italy,Female,53,3,155071.5,4,1,1,66201.5,1
1545,10001544,Surname_1545,644,France,Male,54,4,155172.0,1,0,0,66212.0,0
1546,10001545,Surname_1546,645,Spain,Female,55,5,155272.5,2,1,1,66222.5,1
1547,10001546,Surname_1547,646,Germany,Male,56,6,155373.0,3,0,0,66233.0,0
1548,10001547,Surname_1548,647,Italy,Female,57,7,155473.5,4,1,1,66243.5,1
1549,10001548,Surname_1549,648,France,Male,58,8,155574.0,1,0,0,66254.0,0
1550,10001549,Surname_1550,649,Spain,Female,59,9,155674.5,2,1,1,66264.5,1
1551,10001550,Surname_1551,650,Germany,Male,60,0,155775.0,3,0,0,66275.0,0
1552,10001551,Surname_1552,651,Italy,Female,61,1,155875.5,4,1,1,66285.5,1
1553,10001552,Surname_1553,652,France,Male,62,2,155976.0,1,0,0,66296.0,0
1554,10001553,Surname_1554,653,Spain,Female,63,3,156076.5,2,1,1,66306.5,1
1555,10001554,Surname_1555,654,Germany,Male,64,4,156177.0,3,0,0,66317.0,0
1556,10001555,Surname_1556,655,Italy,Female,65,5,156277.5,4,1,1,66327.5,1
1557,10001556,Surname_1557,656,France,Male,66,6,156378.0,1,0,0,66338.0,0
1558,10001557,Surname_1558,657,Spain,Female,67,7,156478.5,2,1,1,66348.5,1
1559,10001558,Surname_1559,658,Germany,Male,68,8,156579.0,3,0,0,66359.0,0
1560,10001559,Surname_1560,659,Italy,Female,69,9,156679.5,4,1,1,66369.5,1
1561,10001560,Surname_1561,660,France,Male,30,0,156780.0,1,0,0,66380.0,0
1562,10001561,Surname_1562,661,Spain,Female,31,1,156880.5,2,1,1,66390.5,1
1563,10001562,Surname_1563,662,Germany,Male,32,2,156981.0,3,0,0,66401.0,0
1564,10001563,Surname_1564,663,Italy,Female,33,3,157081.5,4,1,1,66411.5,1
1565,10001564,Surname_1565,664,France,Male,34,4,157182.0,1,0,0,66422.0,0
1566,10001565,Surname_1566,665,Spain,Female,35,5,157282.5,2,1,1,66432.5,1
1567,10001566,Surname_1567,666,Germany,Male,36,6,157383.0,3,0,0,66443.0,0
1568,10001567,Surname_1568,667,Italy,Female,37,7,157483.5,4,1,1,66453.5,1
1569,10001568,Surname_1569,668,France,Male,38,8,157584.0,1,0,0,66464.0,0
1570,10001569,Surname_1570,669,Spain,Female,39,9,157684.5,2,1,1,66474.5,1
1571,10001570,Surname_1571,670,Germany,Male,40,0,157785.0,3,0,0,66485.0,0
1572,10001571,Surname_1572,671,Italy,Female,41,1,157885.5,4,1,1,66495.5,1
1573,10001572,Surname_1573,672,France,Male,42,2,157986.0,1,0,0,66506.0,0
1574,10001573,Surname_1574,673,Spain,Female,43,3,158086.5,2,1,1,66516.5,1
1575,10001574,Surname_1575,674,Germany,Male,44,4,158187.0,3,0,0,66527.0,0
1576,10001575,Surname_1576,675,Italy,Female,45,5,158287.5,4,1,1,66537.5,1
1577,10001576,Surname_1577,676,France,Male,46,6,158388.0,1,0,0,66548.0,0
1578,10001577,Surname_1578,677,Spain,Female,47,7,158488.5,2,1,1,66558.5,1
1579,10001578,Surname_1579,678,Germany,Male,48,8,158589.0,3,0,0,66569.0,0
1580,10001579,Surname_1580,679,Italy,Female,49,9,158689.5,4,1,1,66579.5,1
1581,10001580,Surname_1581,680,France,Male,50,0,158790.0,1,0,0,66590.0,0
1582,10001581,Surname_1582,681,Spain,Female,51,1,158890.5,2,1,1,66600.5,1
1583,10001582,Surname_1583,682,Germany,Male,52,2,158991.0,3,0,0,66611.0,0
1584,10001583,Surname_1584,683,Italy,Female,53,3,159091.5,4,1,1,66621.5,1
1585,10001584,Surname_1585,684,France,Male,54,4,159192.0,1,0,0,66632.0,0
1586,10001585,Surname_1586,685,Spain,Female,55,5,159292.5,2,1,1,66642.5,1
1587,10001586,Surname_1587,686,Germany,Male,56,6,159393.0,3,0,0,66653.0,0
1588,10001587,Surname_1588,687,Italy,Female,57,7,159493.5,4,1,1,66663.5,1
1589,10001588,Surname_1589,688,France,Male,58,8,159594.0,1,0,0,66674.0,0
1590,10001589,Surname_1590,689,Spain,Female,59,9,159694.5,2,1,1,66684.5,1
1591,10001590,Surname_1591,690,Germany,Male,60,0,159795.0,3,0,0,66695.0,0
1592,10001591,Surname_1592,691,Italy,Female,61,1,159895.5,4,1,1,66705.5,1
1593,10001592,Surname_1593,692,France,Male,62,2,159996.0,1,0,0,66716.0,0
1594,10001593,Surname_1594,693,Spain,Female,63,3,160096.5,2,1,1,66726.5,1
1595,10001594,Surname_1595,694,Germany,Male,64,4,160197.0,3,0,0,66737.0,0
1596,10001595,Surname_1596,695,Italy,Female,65,5,160297.5,4,1,1,66747.5,1
1597,10001596,Surname_1597,696,France,Male,66,6,160398.0,1,0,0,66758.0,0
1598,10001597,Surname_1598,697,Spain,Female,67,7,160498.5,2,1,1,66768.5,1
1599,10001598,Surname_1599,698,Germany,Male,68,8,160599.0,3,0,0,66779.0,0
1600,10001599,Surname_1600,699,Italy,Female,69,9,160699.5,4,1,1,66789.5,1
1601,10001600,Surname_1601,600,France,Male,30,0,160800.0,1,0,0,66800.0,0
1602,10001601,Surname_1602,601,Spain,Female,31,1,160900.5,2,1,1,66810.5,1
1603,10001602,Surname_1603,602,Germany,Male,32,2,161001.0,3,0,0,66821.0,0
1604,10001603,Surname_1604,603,Italy,Female,33,3,161101.5,4,1,1,66831.5,1
1605,10001604,Surname_1605,604,France,Male,34,4,161202.0,1,0,0,66842.0,0
1606,10001605,Surname_1606,605,Spain,Female,35,5,161302.5,2,1,1,66852.5,1
1607,10001606,Surname_1607,606,Germany,Male,36,6,161403.0,3,0,0,66863.0,0
1608,10001607,Surname_1608,607,Italy,Female,37,7,161503.5,4,1,1,66873.5,1
1609,10001608,Surname_1609,608,France,Male,38,8,161604.0,1,0,0,66884.0,0
1610,10001609,Surname_1610,609,Spain,Female,39,9,161704.5,2,1,1,66894.5,1
1611,10001610,Surname_1611,610,Germany,Male,40,0,161805.0,3,0,0,66905.0,0
1612,10001611,Surname_1612,611,Italy,Female,41,1,161905.5,4,1,1,66915.5,1
1613,10001612,Surname_1613,612,France,Male,42,2,162006.0,1,0,0,66926.0,0
1614,10001613,Surname_1614,613,Spain,Female,43,3,162106.5,2,1,1,66936.5,1
1615,10001614,Surname_1615,614,Germany,Male,44,4,162207.0,3,0,0,66947.0,0
1616,10001615,Surname_1616,615,Italy,Female,45,5,162307.5,4,1,1,66957.5,1
1617,10001616,Surname_1617,616,France,Male,46,6,162408.0,1,0,0,66968.0,0
1618,10001617,Surname_1618,617,Spain,Female,47,7,162508.5,2,1,1,66978.5,1
1619,10001618,Surname_1619,618,Germany,Male,48,8,162609.0,3,0,0,66989.0,0
1620,10001619,Surname_1620,619,Italy,Female,49,9,162709.5,4,1,1,66999.5,1
1621,10001620,Surname_1621,620,France,Male,50,0,162810.0,1,0,0,67010.0,0
1622,10001621,Surname_1622,621,Spain,Female,51,1,162910.5,2,1,1,67020.5,1
1623,10001622,Surname_1623,622,Germany,Male,52,2,163011.0,3,0,0,67031.0,0
1624,10001623,Surname_1624,623,Italy,Female,53,3,163111.5,4,1,1,67041.5,1
1625,10001624,Surname_1625,624,France,Male,54,4,163212.0,1,0,0,67052.0,0
1626,10001625,Surname_1626,625,Spain,Female,55,5,163312.5,2,1,1,67062.5,1
1627,10001626,Surname_1627,626,Germany,Male,56,6,163413.0,3,0,0,67073.0,0
1628,10001627,Surname_1628,627,Italy,Female,57,7,163513.5,4,1,1,67083.5,1
1629,10001628,Surname_1629,628,France,Male,58,8,163614.0,1,0,0,67094.0,0
1630,10001629,Surname_1630,629,Spain,Female,59,9,163714.5,2,1,1,67104.5,1
1631,10001630,Surname_1631,630,Germany,Male,60,0,163815.0,3,0,0,67115.0,0
1632,10001631,Surname_1632,631,Italy,Female,61,1,163915.5,4,1,1,67125.5,1
1633,10001632,Surname_1633,632,France,Male,62,2,164016.0,1,0,0,67136.0,0
1634,10001633,Surname_1634,633,Spain,Female,63,3,164116.5,2,1,1,67146.5,1
1635,10001634,Surname_1635,634,Germany,Male,64,4,164217.0,3,0,0,67157.0,0
1636,10001635,Surname_1636,635,Italy,Female,65,5,164317.5,4,1,1,67167.5,1
1637,10001636,Surname_1637,636,France,Male,66,6,164418.0,1,0,0,67178.0,0
1638,10001637,Surname_1638,637,Spain,Female,67,7,164518.5,2,1,1,67188.5,1
1639,10001638,Surname_1639,638,Germany,Male,68,8,164619.0,3,0,0,67199.0,0
1640,10001639,Surname_1640,639,Italy,Female,69,9,164719.5,4,1,1,67209.5,1
1641,10001640,Surname_1641,640,France,Male,30,0,164820.0,1,0,0,67220.0,0
1642,10001641,Surname_1642,641,Spain,Female,31,1,164920.5,2,1,1,67230.5,1
1643,10001642,Surname_1643,642,Germany,Male,32,2,165021.0,3,0,0,67241.0,0
1644,10001643,Surname_1644,643,Italy,Female,33,3,165121.5,4,1,1,67251.5,1
1645,10001644,Surname_1645,644,France,Male,34,4,165222.0,1,0,0,67262.0,0
1646,10001645,Surname_1646,645,Spain,Female,35,5,165322.5,2,1,1,67272.5,1
1647,10001646,Surname_1647,646,Germany,Male,36,6,165423.0,3,0,0,67283.0,0
1648,10001647,Surname_1648,647,Italy,Female,37,7,165523.5,4,1,1,67293.5,1
1649,10001648,Surname_1649,648,France,Male,38,8,165624.0,1,0,0,67304.0,0
1650,10001649,Surname_1650,649,Spain,Female,39,9,165724.5,2,1,1,67314.5,1
1651,10001650,Surname_1651,650,Germany,Male,40,0,165825.0,3,0,0,67325.0,0
1652,10001651,Surname_1652,651,Italy,Female,41,1,165925.5,4,1,1,67335.5,1
1653,10001652,Surname_1653,652,France,Male,42,2,166026.0,1,0,0,67346.0,0
1654,10001653,Surname_1654,653,Spain,Female,43,3,166126.5,2,1,1,67356.5,1
1655,10001654,Surname_1655,654,Germany,Male,44,4,166227.0,3,0,0,67367.0,0
1656,10001655,Surname_1656,655,Italy,Female,45,5,166327.5,4,1,1,67377.5,1
1657,10001656,Surname_1657,656,France,Male,46,6,166428.0,1,0,0,67388.0,0
1658,10001657,Surname_1658,657,Spain,Female,47,7,166528.5,2,1,1,67398.5,1
1659,10001658,Surname_1659,658,Germany,Male,48,8,166629.0,3,0,0,67409.0,0
1660,10001659,Surname_1660,659,Italy,Female,49,9,166729.5,4,1,1,67419.5,1
1661,10001660,Surname_1661,660,France,Male,50,0,166830.0,1,0,0,67430.0,0
1662,10001661,Surname_1662,661,Spain,Female,51,1,166930.5,2,1,1,67440.5,1
1663,10001662,Surname_1663,662,Germany,Male,52,2,167031.0,3,0,0,67451.0,0
1664,10001663,Surname_1664,663,Italy,Female,53,3,167131.5,4,1,1,67461.5,1
1665,10001664,Surname_1665,664,France,Male,54,4,167232.0,1,0,0,67472.0,0
1666,10001665,Surname_1666,665,Spain,Female,55,5,167332.5,2,1,1,67482.5,1
1667,10001666,Surname_1667,666,Germany,Male,56,6,167433.0,3,0,0,67493.0,0
1668,10001667,Surname_1668,667,Italy,Female,57,7,167533.5,4,1,1,67503.5,1
1669,10001668,Surname_1669,668,France,Male,58,8,167634.0,1,0,0,67514.0,0
1670,10001669,Surname_1670,669,Spain,Female,59,9,167734.5,2,1,1,67524.5,1
1671,10001670,Surname_1671,670,Germany,Male,60,0,167835.0,3,0,0,67535.0,0
1672,10001671,Surname_1672,671,Italy,Female,61,1,167935.5,4,1,1,67545.5,1
1673,10001672,Surname_1673,672,France,Male,62,2,168036.0,1,0,0,67556.0,0
1674,10001673,Surname_1674,673,Spain,Female,63,3,168136.5,2,1,1,67566.5,1
1675,10001674,Surname_1675,674,Germany,Male,64,4,168237.0,3,0,0,67577.0,0
1676,10001675,Surname_1676,675,Italy,Female,65,5,168337.5,4,1,1,67587.5,1
1677,10001676,Surname_1677,676,France,Male,66,6,168438.0,1,0,0,67598.0,0
1678,10001677,Surname_1678,677,Spain,Female,67,7,168538.5,2,1,1,67608.5,1
1679,10001678,Surname_1679,678,Germany,Male,68,8,168639.0,3,0,0,67619.0,0
1680,10001679,Surname_1680,679,Italy,Female,69,9,168739.5,4,1,1,67629.5,1
1681,10001680,Surname_1681,680,France,Male,30,0,168840.0,1,0,0,67640.0,0
1682,10001681,Surname_1682,681,Spain,Female,31,1,168940.5,2,1,1,67650.5,1
1683,10001682,Surname_1683,682,Germany,Male,32,2,169041.0,3,0,0,67661.0,0
1684,10001683,Surname_1684,683,Italy,Female,33,3,169141.5,4,1,1,67671.5,1
1685,10001684,Surname_1685,684,France,Male,34,4,169242.0,1,0,0,67682.0,0
1686,10001685,Surname_1686,685,Spain,Female,35,5,169342.5,2,1,1,67692.5,1
1687,10001686,Surname_1687,686,Germany,Male,36,6,169443.0,3,0,0,67703.0,0
1688,10001687,Surname_1688,687,Italy,Female,37,7,169543.5,4,1,1,67713.5,1
1689,10001688,Surname_1689,688,France,Male,38,8,169644.0,1,0,0,67724.0,0
1690,10001689,Surname_1690,689,Spain,Female,39,9,169744.5,2,1,1,67734.5,1
1691,10001690,Surname_1691,690,Germany,Male,40,0,169845.0,3,0,0,67745.0,0
1692,10001691,Surname_1692,691,Italy,Female,41,1,169945.5,4,1,1,67755.5,1
1693,10001692,Surname_1693,692,France,Male,42,2,170046.0,1,0,0,67766.0,0
1694,10001693,Surname_1694,693,Spain,Female,43,3,170146.5,2,1,1,67776.5,1
1695,10001694,Surname_1695,694,Germany,Male,44,4,170247.0,3,0,0,67787.0,0
